ID	Type	name
259	Complex	"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neurons"")),p(HGNC:""SIGLEC11""))"
260	Complex	"complex(p(HGNC:""IGF1R""),p(HGNC:""IGF2""),p(HGNC:""INSR""))"
261	Complex	"complex(p(CONSO:""paired helical filaments""),p(HGNC:""MAPT""),p(MESH:""Proteasome Endopeptidase Complex""))"
262	Complex	"complex(p(HGNC:""PFDN2""),p(HGNC:""PFDN5""),p(HGNC:""POLR3A""))"
263	Complex	"complex(a(CONSO:""Tau aggregates""),a(GO:""cell surface""))"
264	Complex	"complex(p(RGD:""Cdk2""),composite(p(RGD:""Ccna1""),p(RGD:""Ccna2""),p(RGD:""Ccne1""),p(RGD:""Ccne2"")))"
265	Complex	"complex(composite(p(MGI:""Ppp2ca""),p(MGI:""Ppp2cb""),p(MGI:""Ppp2r1a""),p(MGI:""Ppp2r1b"")),composite(p(MGI:""Ppp2r5a""),p(MGI:""Ppp2r5b""),p(MGI:""Ppp2r5c""),p(MGI:""Ppp2r5d""),p(MGI:""Ppp2r5e"")))"
266	Complex	"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neurons"")),p(HGNC:""SIGLEC10""))"
267	Complex	"complex(p(CONSO:""DC8E8""),p(CONSO:""Tau isoform F (441 aa)""))"
268	Complex	"complex(p(HGNC:""STUB1""),p(INTERPRO:""Heat shock protein Hsp90 family""))"
269	Complex	"complex(p(FPLX:""HSP90""),p(HGNC:""CDC37""))"
270	Complex	"complex(p(HGNC:""CD19""),p(HGNC:""PIK3AP1""))"
271	Complex	"complex(p(RGD:""Rara""),composite(p(RGD:""Rxra""),p(RGD:""Rxrb""),p(RGD:""Rxrg"")))"
272	Complex	"complex(p(HGNC:""APP"",frag(""672_713"")),p(MGI:""Tlr2""))"
273	Complex	"complex(p(HGNC:""FOXO1""),p(HGNC:""PPARGC1A""))"
274	Complex	"complex(p(RGD:""Pik3c3""),composite(p(RGD:""Rab5a""),p(RGD:""Rab5al1""),p(RGD:""Rab5b""),p(RGD:""Rab5c"")))"
275	Complex	"complex(p(HGNC:""ATM""),p(HGNC:""TRAF6""))"
276	Complex	"complex(p(HGNC:""PPP2CA""),p(HGNC:""PPP2R1A""),p(INTERPRO:""Protein phosphatase 2A regulatory subunit PR55""))"
278	Complex	"complex(a(NCIT:""C13737""),p(HGNC:""HIF1A""))"
279	Complex	"complex(p(HGNC:""HSPA8""),p(HGNC:""SUGT1""))"
280	Complex	"complex(p(HGNC:""HSPB1""),p(HGNC:""MAPT"",pmod(Ph)))"
281	Complex	"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neurons"")),p(HGNC:""SIGLEC15""))"
283	Complex	"complex(p(CONSO:""DC8E8""),p(CONSO:""Tau isoform F (441 aa)"",var(""p.257_400del"")))"
284	Complex	"complex(p(HGNC:""PFDN2""),p(HGNC:""PFDN5""),p(HGNC:""UXT""))"
285	Complex	"complex(p(FPLX:""HSP90""),p(HGNC:""FNIP1""),p(HGNC:""FNIP2""))"
286	Complex	"complex(p(FLYBASE:""Atg1""),p(FLYBASE:""Atg101""),p(FLYBASE:""Atg13""))"
287	Complex	"complex(p(HGNC:""IKBKE""),p(HGNC:""IKBKG""),p(HGNC:""TBK1""))"
288	Complex	"complex(p(RGD:""Jund""),p(RGD:""Naca""))"
289	Complex	"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neurons"")),p(HGNC:""SIGLEC8""))"
290	Complex	"complex(a(CHEBI:""galanthamine""),p(HGNC:""CHRNB3""))"
291	Complex	"complex(p(HGNC:""BAG1""),p(HGNC:""PSMD2""))"
292	Complex	"complex(p(HGNC:""HSPA8""),p(HGNC:""MAPT"",pmod(Ub)),p(HGNC:""STUB1""))"
293	Complex	"complex(p(RGD:""Cdc37""),composite(p(RGD:""Hsp90aa1""),p(RGD:""Hsp90ab1""),p(RGD:""Hsp90b1""),p(RGD:""LOC103692716"")))"
294	Complex	"complex(p(HGNC:""CD47""),p(HGNC:""SIRPA""))"
295	Complex	"complex(p(HGNC:""IL1B""),p(HGNC:""IL1R1""))"
296	Complex	"complex(p(HGNC:""NLRP1""),p(HGNC:""NOD2""))"
297	Complex	"complex(p(HGNC:""ADRM1""),p(HGNC:""PSMC1""))"
298	Complex	"complex(p(CONSO:""Tau C3""),p(HGNC:""STUB1""))"
299	Complex	"complex(p(RGD:""Ikbke""),p(RGD:""Tbk1""))"
300	Complex	"complex(p(MGI:""Smad7""),p(MGI:""Yap1""))"
301	Complex	"complex(a(CHEBI:""alpha-2,8-linked polymer of sialic acid"",loc(MESHA:""Neurons"")),p(MGI:""Siglece""))"
302	Complex	"complex(p(HGNC:""CD33"",pmod(Ph)),p(HGNC:""PTPN11"",pmod(Ph,Y)))"
303	Complex	"complex(p(HGNC:""NUDCD1""),p(INTERPRO:""DEAD/DEAH box helicase domain""))"
304	Complex	"complex(p(HGNC:""CREB1""),p(HGNC:""CRTC2""))"
305	Complex	"complex(p(HGNC:""YAP1""),composite(p(HGNC:""LEF1""),p(HGNC:""TCF7""),p(HGNC:""TCF7L1""),p(HGNC:""TCF7L2"")),composite(p(HGNC:""TEAD1""),p(HGNC:""TEAD2""),p(HGNC:""TEAD3""),p(HGNC:""TEAD4"")))"
306	Complex	"complex(p(RGD:""Atf1""),composite(p(RGD:""Atf2""),p(RGD:""Atf4""),p(RGD:""Atf6b""),p(RGD:""Creb1""),p(RGD:""Creb3l1""),p(RGD:""Creb3l2""),p(RGD:""Creb3l3""),p(RGD:""Creb3l4""),p(RGD:""Creb5"")))"
307	Complex	"complex(GO:""L-type voltage-gated calcium channel complex"")"
308	Complex	"complex(a(CHEBI:""calcium(2+)""),p(HGNC:""MARCKS""))"
309	Complex	"complex(a(CHEBI:""ATP""),p(HGNC:""HSPD1""))"
310	Complex	"complex(a(MESH:""Ubiquitin""),p(HGNC:""OPTN""))"
311	Complex	"complex(p(MGI:""Jag1""),p(MGI:""Notch3""))"
312	Complex	"complex(a(CHEBI:""lipopolysaccharide""),p(HGNC:""TLR4""))"
313	Complex	"complex(p(HGNC:""IGF1R""),p(HGNC:""INS""),p(HGNC:""INSR""))"
314	Complex	"complex(a(MESHC:""penetratin""),p(HGNC:""SDC4""))"
315	Complex	"complex(p(HGNC:""PPP2CA""),p(HGNC:""PPP2R1A""),p(HGNC:""STRN3""))"
316	Complex	"complex(a(CHEBI:""acetylcholine""),p(HGNC:""CHRM1""))"
317	Complex	"complex(p(HGNC:""PPP2CA""),p(INTERPRO:""Protein phosphatase 2A, regulatory B subunit, B56""))"
318	Complex	"complex(p(HGNC:""CHRNA7""),p(HGNC:""FLNA""))"
319	Complex	"complex(p(HGNC:""CUL5""),p(HGNC:""ELOB""),p(HGNC:""ELOC""),p(HGNC:""RNF7""))"
320	Complex	"complex(p(RGD:""Lcp2""),p(RGD:""Skap1""))"
321	Complex	"complex(p(MGI:""Ppara""),p(MGI:""Ppargc1a""))"
322	Complex	"complex(a(CHEBI:""sialic acid""),p(HGNC:""SIGLEC10""))"
323	Complex	"complex(a(CHEBI:""nitric oxide""),p(HGNC:""XIAP""))"
324	Complex	"complex(p(HGNC:""BAG1""),p(HGNC:""PSMA5""))"
325	Complex	"complex(a(MESH:""HSP70 Heat-Shock Proteins""),p(HGNC:""STUB1""),p(MESH:""Proteins"",pmod(CONSO:""misfolded"")))"
326	Complex	"complex(p(HGNC:""AHR""),p(HGNC:""ARNT""))"
327	Complex	"complex(p(RGD:""Egfr""),p(RGD:""Erbb2""))"
328	Complex	"complex(p(RGD:""Cd19""),p(RGD:""Pik3ap1""))"
329	Complex	"complex(p(HGNC:""SFTPA1""),p(HGNC:""SIRPA""))"
330	Complex	"complex(p(MGI:""Dyrk1a""),p(MGI:""Stxbp1""))"
331	Complex	"complex(g(HGNC:""MIR339""),r(HGNC:""BACE1""))"
332	Complex	"complex(p(HGNC:""BACE1""),p(HGNC:""CHRM1""))"
333	Complex	"complex(p(HGNC:""CCND1""),composite(p(HGNC:""CDK4""),p(HGNC:""CDK6"")))"
334	Complex	"complex(p(HGNC:""TRAF6""),composite(p(HGNC:""IRAK1""),p(HGNC:""IRAK2""),p(HGNC:""IRAK3""),p(HGNC:""IRAK4"")))"
335	Complex	"complex(p(MGI:""Lta""),p(MGI:""Ltb""))"
336	Complex	"complex(p(HGNC:""NFKB2""),p(HGNC:""REL""))"
337	Complex	"complex(a(CHEBI:""acetylcholine""),p(FPLX:""G_protein""),p(HGNCGENEFAMILY:""Cholinergic receptors muscarinic""))"
338	Complex	"complex(p(RGD:""Chuk""),p(RGD:""Ikbkb""),p(RGD:""Ikbkg""))"
339	Complex	"complex(p(MGI:""Atg14""),p(MGI:""Becn1""),p(MGI:""Pik3c3""))"
340	Complex	"complex(p(HGNC:""APOE""),p(HGNC:""APP"",frag(""672_713"")))"
341	Complex	"complex(p(CONSO:""amyloid-beta oligomers""),p(HGNC:""INSR""))"
342	Complex	"complex(a(GO:""SCF ubiquitin ligase complex""),p(HGNC:""UBA2""))"
343	Complex	"complex(p(HGNC:""NAE1""),p(HGNC:""UBA3""))"
344	Complex	"complex(p(HGNC:""APBB1""),p(HGNC:""TFCP2""),p(INTERPRO:""Amyloidogenic glycoprotein, intracellular domain, conserved site""))"
345	Complex	"complex(a(MESH:""Ubiquitin""),p(MESH:""Proteins"",pmod(CONSO:""misfolding"")))"
346	Complex	"complex(a(GO:""lysosome""),p(HGNC:""RRAGA""))"
347	Complex	"complex(p(HGNC:""APOE"",var(""p.Arg158Cys"")),p(HGNC:""TREM2""))"
348	Complex	"complex(a(MESHC:""Ubiquitin""),p(HGNC:""IDE""))"
349	Complex	"complex(p(HGNC:""HDAC6"",loc(GO:""perinuclear theca"")),p(HGNC:""MAPT"",loc(GO:""perinuclear theca"")))"
350	Complex	"complex(p(HGNC:""MCM3""),p(HGNC:""MCMBP""))"
351	Complex	"complex(p(HGNC:""MAPT""),p(HGNC:""MAPT""),p(HGNC:""MAPT""))"
352	Complex	"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neuroglia"")),p(HGNC:""CD33""))"
354	Complex	"complex(a(MESH:""Bungarotoxins""),p(HGNCGENEFAMILY:""Cholinergic receptors nicotinic subunits""))"
355	Complex	"complex(p(HGNC:""IPO8""),p(HGNC:""TFEB"",loc(GO:""cytoplasm"")))"
356	Complex	"complex(p(HGNC:""MYD88""),p(HGNC:""TLR10""))"
357	Complex	"complex(p(HGNC:""BACE1""),p(HGNC:""GGA1""))"
358	Complex	"complex(p(HGNC:""DNM1L""),p(HGNC:""MAPK1""))"
359	Complex	"complex(a(MESH:""Bungarotoxins""),p(HGNC:""CHRNA7""))"
360	Complex	"complex(p(HGNC:""PPARD""),composite(p(HGNC:""RXRA""),p(HGNC:""RXRB""),p(HGNC:""RXRG"")))"
361	Complex	"complex(p(MGI:""Usp1""),p(MGI:""Wdr48""))"
362	Complex	"complex(p(HGNC:""CTNND2""),p(HGNC:""PSEN1""))"
363	Complex	"complex(a(GO:""protein phosphatase type 2A complex""),p(HGNC:""PPME1""))"
364	Complex	"complex(p(HGNC:""MAX""),p(HGNC:""MYC""))"
365	Complex	"complex(p(MGI:""Nr1h3""),p(MGI:""Rxra""))"
366	Complex	"complex(p(RGD:""Abi2""),composite(p(RGD:""Cyfip1""),p(RGD:""Cyfip2"")),composite(p(RGD:""Nckap1""),p(RGD:""Nckap1l"")))"
367	Complex	"complex(GO:""proteasome regulatory particle"")"
368	Complex	"complex(p(FLYBASE:""Mad""),p(FLYBASE:""yki""))"
369	Complex	"complex(composite(p(RGD:""Fzd1""),p(RGD:""Fzd10""),p(RGD:""Fzd2""),p(RGD:""Fzd3""),p(RGD:""Fzd4""),p(RGD:""Fzd5""),p(RGD:""Fzd6""),p(RGD:""Fzd7""),p(RGD:""Fzd8""),p(RGD:""Fzd9""),p(RGD:""LOC100909849"")),composite(p(RGD:""Lrp5""),p(RGD:""Lrp6"")))"
370	Complex	"complex(p(RGD:""Igf1r""),composite(p(RGD:""Ins1""),p(RGD:""Ins2"")))"
371	Complex	"complex(p(HGNC:""MAPT"",pmod(Ph)),p(HGNC:""SMAD2""))"
372	Complex	"complex(p(SFAM:""MEK1/2 Family""),p(SFAM:""RAF Family""),p(SFAM:""RAS Family""))"
373	Complex	"complex(a(MESH:""Microtubules""),p(MGI:""Mapt""))"
374	Complex	"complex(p(HGNC:""DNAJC7""),p(INTERPRO:""Heat shock protein 70 family""),p(INTERPRO:""Heat shock protein Hsp90 family""))"
375	Complex	"complex(p(HGNC:""SOD1"",var(""?"")),p(HGNC:""TARDBP"",frag(""274_414"")))"
376	Complex	"complex(p(RGD:""Terc""),p(RGD:""Tert""))"
377	Complex	"complex(p(MGI:""Fzr1""),composite(p(MGI:""Anapc1""),p(MGI:""Anapc10""),p(MGI:""Anapc11""),p(MGI:""Anapc13""),p(MGI:""Anapc2""),p(MGI:""Anapc4""),p(MGI:""Anapc5""),p(MGI:""Anapc7""),p(MGI:""Cdc16""),p(MGI:""Cdc23""),p(MGI:""Cdc26""),p(MGI:""Cdc27"")))"
378	Complex	"complex(p(HGNC:""APP"",frag(""672_713"")),p(HGNC:""RAMP1""))"
379	Complex	"complex(a(MESH:""Autoantibodies""),p(HGNCGENEFAMILY:""Glutamate ionotropic receptor AMPA type subunits""))"
380	Complex	"complex(p(HGNC:""PFDN2""),p(HGNC:""PFDN2""))"
381	Complex	"complex(p(HGNC:""LCP2""),p(HGNC:""SKAP1""))"
382	Complex	"complex(p(RGD:""Ripk1""),p(RGD:""Traf2""))"
383	Complex	"complex(a(CHEBI:""alpha-2,8-linked polymer of sialic acid"",loc(MESHA:""Neurons"")),p(HGNC:""SIGLEC11""))"
384	Complex	"complex(p(HGNC:""CD33"",pmod(Ph)),p(HGNC:""PTPN6"",pmod(Ph,Y)))"
385	Complex	"complex(p(HGNC:""SUGT1""),p(INTERPRO:""Leucine-rich repeat""))"
386	Complex	"complex(p(HGNC:""BNIP3""),p(HGNC:""E2F1""))"
387	Complex	"complex(p(HGNC:""SMAD1""),p(HGNC:""SMAD4""),p(HGNC:""YAP1""))"
388	Complex	"complex(p(HGNC:""AKT1S1""),p(HGNC:""DEPTOR""),p(HGNC:""MLST8""),p(HGNC:""MTOR""),p(HGNC:""RPTOR""))"
389	Complex	"complex(p(HGNC:""DPYSL2""),p(HGNC:""TUBA4A""))"
390	Complex	"complex(a(CHEBI:""deoxyribonucleic acid""),a(CHEBI:""poly(ethylene imine)""))"
391	Complex	"complex(p(HGNC:""PPP2CA""),p(HGNC:""SET""))"
392	Complex	"complex(a(CONSO:""CONSO00093""),p(HGNC:""VAMP1""))"
393	Complex	"complex(p(HGNC:""RASSF5""),composite(p(HGNC:""BTRC""),p(HGNC:""FBXW11"")))"
394	Complex	"complex(p(HGNC:""APP""),p(HGNC:""SHC1""))"
395	Complex	"complex(a(CONSO:""amyloid-beta aggregates""),a(MESH:""Dendrites""))"
396	Complex	"complex(p(HGNC:""UBQLN1""),p(MESH:""Proteins"",pmod(Ub)))"
397	Complex	"complex(p(HGNC:""CREB1"",pmod(Ph,S,133)),p(HGNC:""GSK3B""))"
398	Complex	"complex(p(HGNC:""DDX5""),p(HGNC:""DROSHA""))"
399	Complex	"complex(p(MGI:""Itgb1""),composite(p(MGI:""Itga2""),p(MGI:""Itga2b""),p(MGI:""Itga3""),p(MGI:""Itga6""),p(MGI:""Itgav"")))"
400	Complex	"complex(p(RGD:""Kif3a""),composite(p(RGD:""Arrb1""),p(RGD:""Arrb2"")))"
401	Complex	"complex(p(FPLX:""CEBP""),p(HGNC:""SUMO1""))"
402	Complex	"complex(a(CHEBI:""androgen""),p(HGNC:""AR""))"
403	Complex	"complex(p(HGNC:""BAG3""),p(HGNC:""HSF1""))"
404	Complex	"complex(p(HGNC:""DOCK2""),p(HGNC:""ELMO1""))"
405	Complex	"complex(p(RGD:""Pparg""),composite(p(RGD:""Rxra""),p(RGD:""Rxrb""),p(RGD:""Rxrg"")))"
406	Complex	"complex(a(CHEBI:""sialic acid"",loc(PFAM:""Glycoprotein"")),p(HGNC:""SIGLEC15""))"
407	Complex	"complex(p(GO:""neurofibrillary tangle""),p(HGNC:""CAPN1""))"
408	Complex	"complex(p(HGNC:""PSMD4""),p(HGNC:""USP14""))"
410	Complex	"complex(p(CONSO:""amyloid-beta oligomers""),p(HGNC:""IGF1R""))"
411	Complex	"complex(a(MESH:""Molecular Chaperones""),a(MESH:""Proteins""))"
412	Complex	"complex(a(CHEBI:""calcium(2+)""),p(FPLX:""CALM""))"
413	Complex	"complex(p(HGNC:""PSEN1""),p(HGNC:""PSEN1""),p(HGNC:""PSEN2""))"
414	Complex	"complex(a(CONSO:""Tau aggregates""),p(CONSO:""20 S Proteasome""))"
415	Complex	"complex(p(HGNC:""AKT1""),p(HGNC:""ARRB1""),p(HGNC:""GSK3B""),p(HGNC:""PPP2R5B""),p(INTERPRO:""Dopamine D2 receptor""))"
416	Complex	"complex(p(HGNC:""GRB2""),p(HGNC:""PTPN11""))"
417	Complex	"complex(p(MGI:""Tgfbr1""),p(MGI:""Tgfbr2""))"
418	Complex	"complex(p(MGI:""Erbb2""),p(MGI:""Erbb3""))"
419	Complex	"complex(p(MGI:""Slc51a""),p(MGI:""Slc51b""))"
420	Complex	"complex(p(HGNC:""HDAC6""),p(HGNC:""MAPT""))"
421	Complex	"complex(p(CONSO:""CONSO00071""),p(HGNC:""NAE1""))"
422	Complex	"complex(p(HGNC:""PRKN""),p(HGNC:""STUB1""))"
423	Complex	"complex(a(PUBCHEM:""305""),p(HGNC:""CHRNA7""))"
424	Complex	"complex(p(HGNC:""STAT1""),p(HGNC:""STAT2""))"
425	Complex	"complex(p(MGI:""Ifngr1""),p(MGI:""Ifngr2""))"
426	Complex	"complex(p(HGNC:""NRXN1""),p(INTERPRO:""Neuroligin""))"
427	Complex	"complex(a(GO:""autophagosome""),a(GO:""multivesicular body""))"
428	Complex	"complex(p(HGNC:""CHRNA7""),p(PUBCHEM:""9795278""))"
429	Complex	"complex(p(HGNC:""AR""),composite(p(HGNC:""HSP90AA1""),p(HGNC:""HSP90AB1""),p(HGNC:""HSP90B1"")))"
430	Complex	"complex(p(RGD:""Erbb2""),p(RGD:""Erbb4""))"
431	Complex	"complex(p(HGNC:""CEP164""),p(HGNC:""TTBK2""))"
432	Complex	"complex(GO:""PUMA-BCL-2 complex"")"
433	Complex	"complex(a(CHEBI:""phosphatidylethanolamine""),p(HGNC:""GABARAPL2"",frag(""?"")))"
434	Complex	"complex(p(HGNC:""DROSHA""),p(HGNC:""TARDBP""),p(MESH:""MicroRNAs""))"
435	Complex	"complex(p(HGNC:""ERBB2""),p(HGNC:""ERBB3""))"
436	Complex	"complex(p(MGI:""Nfkb1""),p(MGI:""Rela""))"
437	Complex	"complex(p(RGD:""Pclo""),p(RGD:""Rims2""))"
438	Complex	"complex(p(HGNC:""TGFBR1""),p(HGNC:""TRAF6""))"
439	Complex	"complex(p(HGNC:""AIM2""),p(HGNC:""EIF2AK2""))"
440	Complex	"complex(p(FLYBASE:""dco""),p(FLYBASE:""per""))"
441	Complex	"complex(p(MGI:""Itgb1""),composite(p(MGI:""Itga4""),p(MGI:""Itga5"")))"
442	Complex	"complex(p(HGNC:""SDC1""),p(HGNC:""SDC2""))"
443	Complex	"complex(GO:""IPAF inflammasome complex"")"
444	Complex	"complex(p(HGNC:""PSMA5""),p(HGNC:""PSMD4""))"
445	Complex	"complex(p(HGNC:""SNCA""),p(HGNC:""VAMP2""))"
446	Complex	"complex(p(MGI:""Apaf1""),p(MGI:""Casp9""),composite(p(MGI:""Cycs""),p(MGI:""Cyct"")))"
447	Complex	"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neurons"")),p(HGNC:""SIGLEC12""))"
448	Complex	"complex(p(HGNC:""FAS""),p(HGNC:""FASLG""))"
449	Complex	"complex(p(CONSO:""DC8E8""),p(CONSO:""Tau isoform C (410 aa)""))"
450	Complex	"complex(composite(p(HGNC:""CHRM1""),p(HGNC:""CHRM2""),p(HGNC:""F2R""),p(HGNC:""LPAR1""),p(HGNC:""LPAR2""),p(HGNC:""LPAR3""),p(HGNC:""LPAR4""),p(HGNC:""LPAR5""),p(HGNC:""LPAR6"")),composite(p(HGNC:""GNB1""),p(HGNC:""GNB2""),p(HGNC:""GNB3""),p(HGNC:""GNB4""),p(HGNC:""GNB5""),p(HGNC:""GNG10""),p(HGNC:""GNG11""),p(HGNC:""GNG12""),p(HGNC:""GNG13""),p(HGNC:""GNG2""),p(HGNC:""GNG3""),p(HGNC:""GNG4""),p(HGNC:""GNG5""),p(HGNC:""GNG7""),p(HGNC:""GNG8""),p(HGNC:""GNGT1""),p(HGNC:""GNGT2"")))"
451	Complex	"complex(p(HGNC:""APP""),p(HGNC:""LRP1""))"
452	Complex	"complex(p(HGNC:""PRKACA""),p(HGNC:""RAF1""))"
453	Complex	"complex(CONSO:""alpha-7 beta-2 nAChR"")"
454	Complex	"complex(p(HGNC:""IRF7""),p(HGNC:""IRF7""))"
455	Complex	"complex(p(HGNC:""NGF""),p(HGNC:""NTRK1""))"
456	Complex	"complex(p(HGNC:""MAPT"",pmod(Ph,S,396)),p(HGNCGENEFAMILY:""Heat shock 90kDa proteins""))"
457	Complex	"complex(p(HGNC:""CDC37""),p(INTERPRO:""Heat shock protein Hsp90 family""))"
458	Complex	"complex(p(HGNC:""SNCA""),p(HGNC:""SNCA""))"
459	Complex	"complex(p(HGNC:""APOE"",var(""p.His158Arg""),var(""p.Leu115Arg"")),p(MGI:""Trem2""))"
460	Complex	"complex(a(CHEBI:""spiperone""),p(HGNCGENEFAMILY:""5-hydroxytryptamine receptors, G protein-coupled""))"
461	Complex	"complex(p(HGNC:""AR""),p(HGNC:""HSPA8""))"
462	Complex	"complex(p(HGNC:""MAPT""),p(HGNC:""TUBB""))"
463	Complex	"complex(p(HGNC:""BCL3""),p(HGNC:""NFKB1""))"
464	Complex	"complex(p(RGD:""Jun""),composite(p(RGD:""Mapk10""),p(RGD:""Mapk8""),p(RGD:""Mapk9"")))"
465	Complex	"complex(composite(p(MGI:""Tead1""),p(MGI:""Tead2""),p(MGI:""Tead3""),p(MGI:""Tead4"")),composite(p(MGI:""Wwtr1""),p(MGI:""Yap1"")))"
466	Complex	"complex(p(HGNC:""SYK""),p(SCOMP:""FcR Gamma Chain Complex"",pmod(Ph)))"
467	Complex	"complex(p(HGNC:""VCAM1""),p(MESH:""Receptors, Very Late Antigen"",loc(MESH:""Lymphocytes"")))"
468	Complex	"complex(p(FPLX:""AKT""),p(HGNC:""AGAP2""))"
469	Complex	"complex(p(INTERPRO:""MiT/TFE transcription factors, C-terminal""),p(INTERPRO:""MiT/TFE transcription factors, N-terminal""))"
470	Complex	"complex(composite(p(MGI:""Crebbp""),p(MGI:""Ep300""),p(MGI:""Kat2a""),p(MGI:""Kat2b"")),composite(p(MGI:""Maml1""),p(MGI:""Maml2""),p(MGI:""Maml3"")))"
471	Complex	"complex(p(HGNC:""MAVS""),p(HGNC:""TRAF3""))"
472	Complex	"complex(p(MGI:""avian reticuloendotheliosis viral (v-rel) oncogene related B""),p(MGI:""nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105""))"
473	Complex	"complex(a(CHEBI:""1,1-dimethyl-4-phenylpiperazinium iodide""),p(FPLX:""CHRN""))"
474	Complex	"complex(p(FLYBASE:""Lkb1""),p(FLYBASE:""Mo25""),p(FLYBASE:""Stlk""))"
475	Complex	"complex(p(HGNC:""DCC""),p(HGNC:""DCC""))"
476	Complex	"complex(p(MGI:""Rbl1""),p(MGI:""Tfdp1""),composite(p(MGI:""E2f4""),p(MGI:""E2f5"")))"
477	Complex	"complex(a(GO:""microtubule""),p(HGNC:""ADNP""))"
478	Complex	"complex(p(FPLX:""CHRN""),p(HGNC:""RIC3""))"
479	Complex	"complex(p(HGNC:""IFNAR1""),p(HGNC:""IFNAR2""))"
480	Complex	"complex(composite(p(MGI:""Creb1""),p(MGI:""Creb3""),p(MGI:""Creb3l1""),p(MGI:""Creb3l2""),p(MGI:""Creb3l3""),p(MGI:""Creb3l4"")),composite(p(MGI:""Crebbp""),p(MGI:""Ep300"")))"
481	Complex	"complex(p(HGNC:""APBB1""),p(HGNC:""APP""),p(HGNC:""LRP1""))"
482	Complex	"complex(p(HGNC:""APOE""),p(HGNC:""LPL""))"
483	Complex	"complex(p(HGNC:""PPIF""),p(HGNC:""SLC25A4""))"
484	Complex	"complex(p(HGNC:""EGLN1""),p(INTERPRO:""Heat shock protein Hsp90 family""))"
485	Complex	"complex(a(GO:""filamentous actin""),p(HGNC:""MAPT"",frag(""277_280"")))"
486	Complex	"complex(p(FLYBASE:""hth""),p(FLYBASE:""tsh""),p(FLYBASE:""yki""))"
487	Complex	"complex(p(RGD:""Cbl""),composite(p(RGD:""Crk""),p(RGD:""Crkl""),p(RGD:""LOC100911248"")),composite(p(RGD:""Crk""),p(RGD:""Crkl""),p(RGD:""LOC100911248"")))"
488	Complex	"complex(p(RGD:""Atg12""),p(RGD:""Atg5""),composite(p(RGD:""Atg16l1""),p(RGD:""Atg16l2"")))"
489	Complex	"complex(a(MESHC:""Antigen-Antibody Complex""),p(MGI:""App"",frag(""1_42""),loc(MESHA:""Microglia"")))"
490	Complex	"complex(p(HGNC:""NGF""),p(HGNC:""NGFR""))"
491	Complex	"complex(complex(GO:""actin cytoskeleton""),p(HGNC:""CDH2""))"
492	Complex	"complex(p(HGNC:""ABL2""),p(HGNC:""CDC37""))"
493	Complex	"complex(a(CONSO:""amyloid-beta derived diffusible ligands""),a(GO:""synapse""))"
494	Complex	"complex(p(HGNC:""CLEC4E""),p(HGNC:""FCER1G""))"
495	Complex	"complex(p(MGI:""Apaf1""),composite(p(MGI:""Cycs""),p(MGI:""Cyct"")))"
496	Complex	"complex(p(RGD:""Rbl1""),composite(p(RGD:""E2f4""),p(RGD:""E2f5"")),composite(p(RGD:""Tfdp1""),p(RGD:""Tfdp2"")))"
497	Complex	"complex(p(HGNC:""MYD88""),p(HGNC:""TLR2""))"
499	Complex	"complex(p(HGNC:""PFDN5""),p(HGNC:""VBP1""))"
500	Complex	"complex(composite(p(MGI:""Masp1""),p(MGI:""Masp2"")),composite(p(MGI:""Mbl1""),p(MGI:""Mbl2"")))"
501	Complex	"complex(p(HGNC:""TNFRSF13C""),p(HGNC:""TNFSF13B""))"
502	Complex	"complex(p(HGNC:""APP""),p(HGNC:""GRB2""),p(HGNC:""SHC2""))"
503	Complex	"complex(GO:""voltage-gated calcium channel complex"")"
504	Complex	"complex(p(RGD:""Per2""),composite(p(RGD:""Cry1""),p(RGD:""Cry2"")),composite(p(RGD:""Csnk1d""),p(RGD:""Csnk1e"")))"
505	Complex	"complex(a(CHEBI:""ibuprofen""),p(HGNC:""PPARG""))"
506	Complex	"complex(p(HGNC:""PMPCA""),p(HGNC:""PMPCB""))"
507	Complex	"complex(p(CONSO:""alpha-Bungarotoxin""),p(MESH:""Heterotrimeric GTP-Binding Proteins""))"
508	Complex	"complex(composite(p(HGNC:""BTRC""),p(HGNC:""FBXW11"")),composite(p(HGNC:""CUL1""),p(HGNC:""RBX1""),p(HGNC:""SKP1"")))"
509	Complex	"complex(a(GO:""proteasome complex""),p(HGNC:""UCHL5""))"
510	Complex	"complex(GO:""ribonucleoprotein granule"")"
511	Complex	"complex(p(HGNC:""HUS1""),p(HGNC:""RAD1""),composite(p(HGNC:""RAD9A""),p(HGNC:""RAD9B"")))"
512	Complex	"complex(p(RGD:""Itgal""),p(RGD:""Itgb2""))"
513	Complex	"complex(p(RGD:""Erbb2""),p(RGD:""Erbb3""))"
514	Complex	"complex(p(HGNC:""MAPRE3""),p(HGNC:""TTBK2""))"
515	Complex	"complex(GO:""BIM-BCL-2 complex"")"
